order_id,order_date,product_category,quantity,unit_price,total_cost,supplier_name,supplier_location,lead_time_days,warehouse_destination,delivery_date,actual_delivery_days,delivery_status,on_time,product_defects,return_status
Ord-0736,,Motors,49,4556.08,223247.92,Supplierb,Germany,8,Warehouse_1,2022-09-16,8,Delivered,Yes,0.0,No Return
Ord-0737,,Hydraulics,14,2168.79,30363.06,Supplierd,India,35,Warehouse_2,2023-09-29,35,Delayed,Yes,0.0,No Return
Ord-0738,,Control Systems,16,1989.05,31824.8,Suppliera,Usa,15,Warehouse_3,2023-10-29,15,Delivered,Yes,0.0,No Return
Ord-0739,2022-10-16,Motors,45,2776.19,124928.55,Suppliera,Usa,13,Warehouse_2,2022-10-29,13,Delayed,Yes,0.0,No Return
Ord-0740,2023-04-12,Motors,27,2416.02,65232.54,Suppliera,Usa,12,Warehouse_1,2023-04-24,12,Delivered,Yes,0.0,No Return
Ord-0741,,Fasteners,30,88.73,2661.9,Suppliere,Mexico,15,Warehouse_1,2023-05-14,15,Delivered,Yes,9.0,Full Return
Ord-0742,,Valves,6,723.32,4339.92,Supplier C,China,33,Warehouse_3,2023-10-25,33,Delivered,No,,No Return
Ord-0743,,Hydraulics,50,1375.03,68751.5,Supplierd,India,38,Warehouse_4,2023-01-04,38,Delivered,Yes,0.0,No Return
Ord-0744,,Fasteners,12,189.54,2274.48,Supplier E,Mexico,14,Warehouse_2,2023-06-16,14,Delivered,Yes,0.0,No Return
Ord-0745,,Hydraulics,5,1641.77,8208.85,Supplierd,India,25,Warehouse_1,2023-12-06,25,Delivered,Yes,0.0,No Return
Ord-0746,,Connectors,14,401.42,5619.88,Suppliere,Mexico,32,Warehouse_4,2023-12-21,42,Delayed,No,0.0,No Return
Ord-0747,,Pumps,34,2941.39,100007.26,Supplier D,India,23,Warehouse_2,2023-06-12,33,Delivered,No,0.0,No Return
Ord-0748,,Pumps,131,2829.53,370668.43,Supplierc,China,39,Warehouse_5,2022-12-05,39,Delivered,Yes,0.0,No Return
Ord-0749,,Sensors,18,1082.04,19476.72,Supplierc,China,36,Warehouse_1,2022-09-30,36,Delayed,Yes,0.0,No Return
Ord-0750,,Motors,8,3910.56,31284.48,Suppliera,Usa,8,Warehouse_5,2022-08-18,8,Delayed,Yes,0.0,No Return
Ord-0751,,Motors,134,4141.29,554932.86,Supplierb,Germany,15,Warehouse_2,2023-01-05,22,Delivered,No,0.0,No Return
Ord-0752,2023-01-14,Fasteners,27,217.26,5866.02,Supplier E,Mexico,25,Warehouse_3,,29,Delivered,No,0.0,No Return
Ord-0753,,Hydraulics,19,2205.22,41899.18,Supplierd,India,32,Warehouse_1,2023-11-09,32,Delivered,Yes,0.0,No Return
Ord-0754,,Pumps,10,2396.11,23961.1,Supplierc,China,29,Warehouse_1,2023-05-08,29,Delivered,Yes,0.0,No Return
Ord-0755,,Fasteners,10,171.03,1710.3,Suppliere,Mexico,27,Warehouse_1,2023-10-06,31,Delivered,No,0.0,No Return
Ord-0756,,Motors,80,1366.62,109329.6,Supplier B,Germany,18,Warehouse_2,2023-08-16,18,Delivered,Yes,0.0,No Return
Ord-0757,2022-09-07,Fasteners,19,179.64,3413.16,Suppliere,Mexico,15,Warehouse_1,2022-09-28,21,Delivered,No,0.0,No Return
Ord-0758,,Pumps,15,3519.91,52798.65,Supplier C,China,39,Warehouse_1,2022-08-20,44,Delivered,No,0.0,No Return
Ord-0759,2023-02-20,Motors,16,2957.16,47314.56,Suppliera,Usa,8,Warehouse_4,2023-02-28,8,Delivered,Yes,0.0,No Return
Ord-0760,,Motors,85,2761.99,234769.15,Suppliera,Usa,8,Warehouse_2,2022-05-22,8,Delivered,Yes,,No Return
Ord-0761,,Motors,15,2066.31,30994.65,Suppliera,Usa,7,Warehouse_5,2022-07-04,7,Delivered,Yes,0.0,No Return
Ord-0762,,Hydraulics,40,1325.25,53010.0,Supplierd,India,32,Warehouse_4,2023-12-14,32,Delivered,Yes,4.0,Partial Return
Ord-0763,,Motors,30,4305.54,129166.2,Supplierb,Germany,18,Wh_2,2023-06-07,18,Delivered,Yes,0.0,No Return
Ord-0764,,Control Systems,29,2963.44,85939.76,Suppliera,Usa,10,Warehouse_3,2022-07-01,10,Delivered,Yes,0.0,No Return
Ord-0765,,Fasteners,12,243.15,2917.8,Suppliere,Mexico,28,Warehouse_5,2023-01-08,32,Delivered,Yes,0.0,No Return
Ord-0766,,Motors,41,1218.69,49966.29,Suppliera,Usa,15,Warehouse_2,2023-11-27,15,Delivered,Yes,0.0,No Return
Ord-0767,,Motors,88,1416.14,124620.32,Supplier B,Germany,12,Warehouse_1,2022-02-03,12,Delivered,Yes,0.0,No Return
Ord-0768,,Fasteners,23,237.91,5471.93,Suppliere,Mexico,22,Warehouse_3,2023-12-05,22,Delivered,Yes,0.0,No Return
Ord-0769,,Valves,11,924.72,10171.92,Supplier B,Germany,14,Warehouse_1,2023-05-23,14,Delivered,Yes,0.0,No Return
Ord-0770,,Control Systems,8,3473.6,27788.8,Supplier A,Usa,11,Warehouse_1,2023-10-03,11,Delivered,Yes,0.0,No Return
Ord-0771,,Control Systems,28,3646.23,102094.44,Supplier A,Usa,7,Warehouse_4,2023-07-07,7,Cancelled,Yes,0.0,
Ord-0772,2023-02-10,Fasteners,19,64.3,1221.7,Supplier E,Mexico,28,Warehouse_5,2023-03-22,40,Delivered,No,0.0,No Return
Ord-0773,,Hydraulics,22,930.05,20461.1,Supplier D,India,19,Warehouse_2,2023-10-16,19,Delayed,Yes,0.0,No Return
Ord-0774,,Motors,24,2722.71,65345.04,Supplierb,Germany,18,Warehouse_5,2022-04-03,18,Delivered,Yes,0.0,No Return
Ord-0775,,Sensors,7,1150.47,8053.29,Supplierc,China,30,Warehouse_1,2023-07-24,30,Delivered,Yes,0.0,No Return
Ord-0776,2023-07-01,Connectors,45,208.69,9391.05,Suppliere,Mexico,25,Warehouse_1,2023-07-26,25,Delivered,Yes,9.0,Full Return
Ord-0777,,Valves,29,1010.79,29312.91,Supplierc,China,38,Warehouse_1,2022-12-19,38,Delivered,Yes,0.0,No Return
Ord-0778,,Hydraulics,23,2449.08,56328.84,Supplierd,India,28,Wh_3,2023-01-06,28,Delayed,Yes,0.0,No Return
Ord-0779,,Connectors,29,190.4,5521.6,Suppliere,Mexico,17,Warehouse_6,2023-05-11,17,Delivered,Yes,0.0,No Return
Ord-0780,,Connectors,51,422.68,21556.68,Suppliere,Mexico,24,Warehouse_3,2022-05-09,24,Delivered,Yes,0.0,No Return
Ord-0781,,Motors,25,3061.48,76537.0,Supplier A,Usa,13,Warehouse_1,,13,Delivered,Yes,7.0,Partial Return
Ord-0782,2023-04-16,Hydraulics,12,1275.52,15306.24,Supplierd,India,21,Warehouse_3,2023-05-07,21,Delivered,Yes,0.0,No Return
Ord-0783,,Sensors,62,697.31,43233.22,Supplierb,Germany,8,Warehouse_2,2023-05-14,28,Delivered,No,0.0,No Return
Ord-0784,,Valves,17,1261.19,21440.23,Supplierc,China,28,Warehouse_2,,28,Delayed,Yes,0.0,No Return
Ord-0785,,Motors,13,2511.78,32653.14,Supplierb,Germany,17,Warehouse_4,,26,Delivered,Yes,0.0,No Return
Ord-0786,,Connectors,7,281.86,1973.02,Supplier E,Mexico,26,Warehouse_3,2023-03-13,26,Delivered,Yes,0.0,No Return
Ord-0787,,Motors,24,4522.37,107846.04555965908,Suppliera,Usa,9,Warehouse_1,2022-09-01,9,Delivered,Yes,0.0,No Return
Ord-0788,,Fasteners,10,110.52,1105.2,Supplier E,Mexico,23,Wh_2,,23,Delivered,Yes,0.0,No Return
Ord-0789,,Hydraulics,16,1189.85,18624.091865602157,Supplier D,India,26,Warehouse_2,2023-05-17,26,Delivered,Yes,0.0,No Return
Ord-0790,,Motors,35,3500.97,122533.95,Supplier B,Germany,15,Warehouse_1,2022-05-06,15,Delivered,No,0.0,No Return
Ord-0791,,Connectors,25,290.38,7259.5,Suppliere,Mexico,29,Warehouse_1,2022-07-08,29,Delivered,Yes,0.0,No Return
Ord-0792,,Pumps,55,1584.04,87122.2,Supplier C,China,27,Warehouse_1,2022-09-27,27,Delayed,Yes,0.0,No Return
Ord-0793,,Valves,31,1318.28,41183.62578734652,Supplierc,China,36,Warehouse_3,2022-09-19,36,Delivered,Yes,0.0,No Return
Ord-0794,,Motors,17,2629.89,44708.13,Supplierb,Germany,13,Warehouse_1,2023-09-07,13,Delivered,Yes,0.0,No Return
Ord-0795,2022-09-03,Sensors,18,1097.99,19763.82,Supplierb,Germany,16,Warehouse_3,2022-09-19,16,Delivered,Yes,0.0,No Return
Ord-0796,,Fasteners,16,141.85,2269.6,Suppliere,Mexico,29,Warehouse_4,2022-11-01,29,Delivered,Yes,0.0,No Return
Ord-0797,,Sensors,41,1094.17,44711.33463033878,Supplierb,Germany,8,Warehouse_1,2022-01-13,8,Delivered,Yes,0.0,No Return
Ord-0798,,Motors,24,1356.79,32562.96,Supplier B,Germany,21,Warehouse_1,2023-12-31,21,Delivered,Yes,0.0,No Return
Ord-0799,,Connectors,17,237.55,4038.35,Suppliere,Mexico,27,Warehouse_1,2023-06-09,27,Delivered,Yes,0.0,No Return
Ord-0800,,Connectors,48,447.19,20976.272067096317,Suppliere,Mexico,30,Warehouse_4,,30,Delivered,Yes,3.0,Full Return
Ord-0801,,Connectors,26,443.34,11526.84,Supplier E,Mexico,29,Warehouse_5,2022-09-18,29,Delivered,Yes,0.0,No Return
Ord-0802,,Fasteners,16,202.49,3239.84,Suppliere,Mexico,16,Warehouse_1,2023-06-07,16,Delivered,Yes,0.0,No Return
Ord-0803,2022-03-20,Hydraulics,7,716.98,5018.86,Supplier D,India,35,Warehouse_1,2022-04-24,35,Delivered,Yes,0.0,No Return
Ord-0804,,Connectors,34,439.27,14935.18,Supplier E,Mexico,27,Warehouse_3,2023-12-17,27,Delivered,Yes,0.0,No Return
Ord-0805,,Pumps,29,2497.1,72415.9,Supplierd,India,35,Warehouse_3,2022-11-04,35,Delivered,Yes,0.0,No Return
Ord-0806,,Connectors,25,212.1,5302.5,Supplier E,Mexico,30,Warehouse_1,2022-12-24,30,Delivered,Yes,0.0,No Return
Ord-0807,,Hydraulics,17,2449.13,41635.21,Supplierd,India,24,Warehouse_1,2024-01-05,24,Delivered,Yes,0.0,No Return
Ord-0808,,Connectors,12,288.19,3458.28,Suppliere,Mexico,25,Warehouse_6,2022-04-12,25,Delivered,Yes,0.0,No Return
Ord-0809,,Hydraulics,20,799.85,15997.0,Supplierd,India,23,Warehouse_1,2023-04-04,23,Delayed,Yes,0.0,No Return
Ord-0810,,Motors,29,4597.19,133318.51,Suppliera,Usa,9,Warehouse_2,2022-05-12,9,Delivered,Yes,0.0,No Return
Ord-0811,,Motors,22,2272.34,49991.48,Supplier B,Germany,13,Warehouse_2,2023-04-12,13,Delivered,Yes,,No Return
Ord-0812,,Motors,21,2995.81,62912.01,Supplierb,Germany,18,Warehouse_3,2023-07-29,18,Delivered,Yes,0.0,No Return
Ord-0813,,Motors,16,3076.26,49220.16,Supplierb,Germany,16,Warehouse_1,2023-08-06,16,Delivered,Yes,0.0,No Return
Ord-0814,,Fasteners,32,190.2,6086.4,Suppliere,Mexico,22,Warehouse_1,2022-08-07,22,Delivered,Yes,0.0,No Return
Ord-0815,,Control Systems,29,2188.5,63466.5,Supplier A,Usa,11,Warehouse_5,2023-01-16,11,Delivered,Yes,0.0,No Return
Ord-0816,,Hydraulics,13,2264.32,29436.16,Supplierd,India,21,Warehouse_1,2022-09-03,21,Delivered,Yes,0.0,No Return
Ord-0817,,Connectors,45,168.32,7574.4,Suppliere,Mexico,16,Warehouse_1,2022-02-23,16,Delivered,Yes,0.0,No Return
Ord-0818,,Control Systems,46,2254.1,103688.6,Suppliera,Usa,13,Warehouse_1,2023-11-30,13,Delivered,Yes,0.0,No Return
Ord-0819,2022-12-02,Sensors,47,976.42,45891.74,Supplierb,Germany,21,Warehouse_2,2022-12-23,21,Delivered,Yes,0.0,No Return
Ord-0820,,Connectors,22,177.68,3908.96,Suppliere,Mexico,25,Warehouse_1,2022-12-28,39,Delivered,No,3.0,Full Return
Ord-0821,,Fasteners,21,222.83,4679.43,Suppliere,Mexico,30,Warehouse_2,2023-01-10,30,Delayed,Yes,0.0,No Return
Ord-0822,,Valves,9,1397.64,12578.76,Supplierc,China,44,Wh_1,2023-12-11,44,Delivered,Yes,0.0,
Ord-0823,,Valves,44,638.43,28090.92,Supplierb,Germany,8,Warehouse_1,2023-05-24,8,Delivered,Yes,0.0,No Return
Ord-0824,,Connectors,5,379.03,1895.15,Supplier E,Mexico,24,Warehouse_4,2023-09-13,24,Delivered,Yes,0.0,No Return
Ord-0825,,Fasteners,17,158.46,2693.82,Supplier E,Mexico,21,Wh_2,,38,Delivered,No,0.0,No Return
Ord-0826,2023-12-09,Pumps,18,2716.47,48896.46,Supplier D,India,35,Warehouse_4,,35,Delayed,Yes,,No Return
Ord-0827,,Fasteners,48,235.26,11292.48,Suppliere,Mexico,29,Warehouse_1,2023-07-09,29,Delivered,Yes,10.0,Partial Return
Ord-0828,,Connectors,24,320.87,7700.88,Supplier E,Mexico,17,Warehouse_5,2022-10-11,17,Delivered,Yes,0.0,No Return
Ord-0829,,Valves,11,1080.96,11890.56,Supplier B,Germany,18,Warehouse_1,,18,Delivered,Yes,0.0,
Ord-0830,,Fasteners,7,146.84,1027.88,Suppliere,Mexico,14,Warehouse_1,2023-04-05,14,Delivered,Yes,0.0,No Return
Ord-0831,,Pumps,13,2807.38,36495.94,Supplier D,India,35,Wh_1,2022-03-10,35,Delivered,Yes,0.0,No Return
Ord-0832,2022-01-23,Motors,26,3148.45,81859.7,Supplierb,Germany,10,Warehouse_1,2022-02-02,10,Delayed,Yes,,No Return
Ord-0833,,Control Systems,25,2056.51,51412.75,Supplier A,Usa,11,Warehouse_2,2023-07-31,11,Delivered,Yes,0.0,No Return
Ord-0834,,Sensors,20,672.09,13441.8,Supplier C,China,39,Warehouse_1,2023-03-06,39,Delivered,Yes,0.0,No Return
Ord-0835,,Motors,14,3288.85,46043.9,Supplierb,Germany,8,Warehouse_1,2022-06-21,8,Delivered,Yes,0.0,No Return
Ord-0836,,Sensors,20,668.9,13378.0,Supplier B,Germany,14,Warehouse_1,2023-01-25,14,Delivered,Yes,0.0,No Return
Ord-0837,,Pumps,54,2350.16,126908.64,Supplierd,India,35,Wh_1,2023-03-07,35,Delivered,Yes,0.0,No Return
Ord-0838,,Connectors,10,183.77,1837.7,Supplier E,Mexico,26,Warehouse_1,2023-07-26,26,Delivered,Yes,0.0,No Return
Ord-0839,,Valves,25,1069.38,26734.5,Supplier B,Germany,17,Warehouse_6,2023-09-27,17,Delivered,Yes,0.0,No Return
Ord-0840,,Valves,89,278.56,24791.84,Supplierb,Germany,9,Warehouse_1,2022-08-13,9,Delivered,Yes,0.0,No Return
Ord-0841,,Sensors,38,535.52,20349.76,Supplierc,China,42,Warehouse_2,2022-09-22,42,Delivered,Yes,0.0,No Return
Ord-0842,,Valves,17,1156.67,19663.39,Supplierb,Germany,16,Warehouse_3,2023-01-04,16,Delivered,Yes,,No Return
Ord-0843,2022-06-10,Valves,41,779.33,31952.53,Supplier C,China,38,Warehouse_3,2022-08-06,57,Delivered,No,0.0,No Return
Ord-0844,,Motors,13,3415.28,44398.64,Suppliera,Usa,9,Warehouse_1,2023-02-23,9,Delivered,Yes,0.0,No Return
Ord-0845,,Motors,24,1817.61,43622.64,Suppliera,Usa,14,Warehouse_3,,14,Delayed,Yes,0.0,No Return
Ord-0846,,Hydraulics,85,2453.57,208553.45,Supplier D,India,29,Warehouse_5,2022-09-24,29,Delivered,Yes,0.0,No Return
Ord-0847,,Control Systems,111,3318.69,368374.59,Suppliera,Usa,17,Warehouse_5,2022-10-20,17,Delivered,Yes,0.0,No Return
Ord-0848,,Fasteners,6,110.75,664.5,Supplier E,Mexico,17,Warehouse_3,2023-02-27,17,Delayed,Yes,0.0,No Return
Ord-0849,,Motors,42,3400.39,142816.38,Supplierb,Germany,17,Warehouse_1,2022-08-16,17,Delivered,Yes,0.0,No Return
Ord-0850,,Valves,116,459.09,53254.44,Supplierc,China,38,Warehouse_3,2022-11-19,38,Delivered,Yes,0.0,No Return
Ord-0851,,Connectors,15,231.55,3473.25,Suppliere,Mexico,23,Warehouse_1,2022-07-14,23,Delayed,Yes,0.0,No Return
Ord-0852,,Connectors,30,129.03,3870.9,Supplier E,Mexico,18,Wh_6,2022-07-07,22,Delivered,No,0.0,No Return
Ord-0853,,Motors,81,2729.16,221061.96,Supplier B,Germany,10,Warehouse_5,2023-04-20,10,Delayed,Yes,0.0,No Return
Ord-0854,,Control Systems,16,2280.11,36481.76,Suppliera,Usa,11,Warehouse_2,,11,Delivered,Yes,0.0,No Return
Ord-0855,,Sensors,35,1351.9,47316.5,Supplierc,China,30,Warehouse_1,2023-05-01,30,Delayed,Yes,0.0,No Return
Ord-0856,,Control Systems,23,1946.24,44763.52,Suppliera,Usa,7,Warehouse_1,2022-06-13,20,Delivered,No,0.0,No Return
Ord-0857,2023-12-07,Connectors,5,238.87,1194.35,Suppliere,Mexico,22,Warehouse_1,2023-12-29,22,Delivered,Yes,0.0,No Return
Ord-0858,,Valves,32,600.41,19213.12,Supplierc,China,34,Wh_1,2023-08-24,34,Delivered,Yes,0.0,No Return
Ord-0859,,Valves,21,1245.46,26154.66,Supplier B,Germany,9,Warehouse_1,2023-06-06,9,Delivered,Yes,0.0,No Return
Ord-0860,,Valves,51,1391.8,70981.8,Supplierc,China,45,Warehouse_3,2023-11-16,45,Delayed,Yes,0.0,No Return
Ord-0861,,Pumps,130,1245.65,162332.42030106473,Supplierd,India,18,Warehouse_4,2022-05-16,18,Delivered,Yes,0.0,No Return
Ord-0862,,Motors,42,3597.81,151108.02,Supplier B,Germany,18,Warehouse_4,2022-12-27,18,Delayed,Yes,0.0,No Return
Ord-0863,,Sensors,18,849.42,15289.56,Supplierb,Germany,15,Warehouse_5,2023-10-25,15,Delivered,Yes,0.0,No Return
Ord-0864,,Hydraulics,35,1688.73,59105.55,Supplierd,India,33,Warehouse_1,2023-09-17,33,Delivered,Yes,6.0,Full Return
Ord-0865,,Fasteners,28,177.38,4966.64,Suppliere,Mexico,17,Warehouse_3,2023-01-20,17,Delivered,Yes,0.0,No Return
Ord-0866,,Hydraulics,55,872.76,48001.8,Supplierd,India,28,Warehouse_4,2022-11-19,28,Delivered,Yes,0.0,No Return
Ord-0867,,Connectors,7,87.33,611.31,Suppliere,Mexico,32,Warehouse_2,2023-01-12,32,Delayed,Yes,0.0,
Ord-0868,,Valves,9,1114.41,10029.69,Supplierb,Germany,25,Warehouse_6,2023-11-20,25,Delivered,Yes,0.0,No Return
Ord-0869,,Fasteners,5,71.36,356.8,Suppliere,Mexico,29,Warehouse_5,2023-08-04,29,Delivered,Yes,3.0,Full Return
Ord-0870,,Hydraulics,39,2054.77,80136.03,Supplierd,India,29,Warehouse_2,2022-10-27,29,Delivered,Yes,0.0,No Return
Ord-0871,,Connectors,24,104.39,2505.36,Suppliere,Mexico,30,Warehouse_2,2022-06-09,30,Delivered,Yes,0.0,No Return
Ord-0872,,Motors,14,3899.32,54590.48,Supplierb,Germany,22,Warehouse_5,,30,Delivered,No,0.0,No Return
Ord-0873,,Connectors,13,200.76,2609.88,Supplier E,Mexico,18,Wh_1,2023-10-08,18,Delivered,Yes,0.0,No Return
Ord-0874,,Valves,15,311.87,4678.05,Supplierb,Germany,9,Warehouse_1,2023-03-28,9,Delayed,Yes,0.0,No Return
Ord-0875,,Pumps,11,3520.23,38722.53,Supplier C,China,40,Warehouse_3,2022-12-31,40,Delivered,Yes,0.0,No Return
Ord-0876,,Connectors,18,393.43,7081.74,Supplier E,Mexico,14,Warehouse_2,,14,Delivered,Yes,0.0,No Return
Ord-0877,,Motors,16,2263.47,36215.52,Supplier B,Germany,13,Warehouse_3,2022-08-19,13,Delivered,Yes,0.0,No Return
Ord-0878,,Sensors,74,586.69,43415.06,Supplier C,China,42,Warehouse_6,2022-05-20,42,Delivered,Yes,0.0,No Return
Ord-0879,,Connectors,31,418.76,12981.56,Suppliere,Mexico,20,Wh_2,2022-07-30,32,Delivered,No,0.0,No Return
Ord-0880,,Motors,12,3611.56,43338.72,Supplierb,Germany,17,Warehouse_5,2023-10-05,17,Delivered,Yes,0.0,No Return
Ord-0881,,Motors,15,2036.2,30543.0,Suppliera,Usa,11,Warehouse_3,2023-12-08,17,Pendng,No,0.0,No Return
Ord-0882,,Connectors,64,438.47,28062.08,Supplier E,Mexico,30,Warehouse_4,,30,Delivered,Yes,0.0,No Return
Ord-0883,,Control Systems,35,3556.39,124473.65,Suppliera,Usa,9,Warehouse_2,,9,Delayed,Yes,0.0,
Ord-0884,,Sensors,31,1082.78,33566.18,Supplierc,China,43,Wh_5,2022-11-20,43,Cancelled,Yes,0.0,No Return
Ord-0885,,Hydraulics,43,1799.71,77387.53,Supplierd,India,24,Warehouse_2,2023-08-21,30,Delivered,No,0.0,No Return
Ord-0886,,Valves,87,429.69,37383.03,Supplierc,China,24,Warehouse_5,2022-08-10,24,Delivered,Yes,0.0,No Return
Ord-0887,,Fasteners,9,139.82,1258.38,Suppliere,Mexico,29,Warehouse_1,2023-11-21,45,Delivered,No,7.0,Partial Return
Ord-0888,,Sensors,13,1142.34,14850.42,Supplierb,Germany,16,Warehouse_1,2022-04-15,16,Delivered,Yes,0.0,No Return
Ord-0889,,Motors,6,1329.35,7976.1,Supplierb,Germany,16,Warehouse_3,2023-05-01,16,Delayed,No,0.0,No Return
Ord-0890,,Control Systems,36,3661.97,131830.92,Supplier A,Usa,6,Warehouse_4,2022-04-13,6,Delivered,Yes,0.0,No Return
Ord-0891,,Motors,18,2916.22,52491.96,Supplier B,Germany,15,Warehouse_2,2022-04-12,15,Delayed,Yes,0.0,No Return
Ord-0892,2023-03-06,Hydraulics,14,1711.46,23960.44,Supplierd,India,22,Warehouse_5,2023-03-28,22,Delayed,Yes,0.0,No Return
Ord-0893,,Motors,13,4604.97,59864.61,Supplier B,Germany,18,Warehouse_3,2023-01-30,18,Delivered,Yes,,No Return
Ord-0894,,Motors,42,3801.37,159657.54,Supplierb,Germany,12,Warehouse_1,2022-09-08,12,Delivered,Yes,0.0,No Return
Ord-0895,,Pumps,21,1923.46,40392.66,Supplierc,China,38,Warehouse_3,2023-06-12,38,Delivered,Yes,0.0,No Return
Ord-0896,,Pumps,16,2880.53,46088.48,Supplierd,India,23,Warehouse_1,2023-03-23,23,Delivered,Yes,3.0,Full Return
Ord-0897,,Motors,66,2523.28,166536.48,Suppliera,Usa,5,Warehouse_2,2022-07-08,5,Delayed,Yes,0.0,No Return
Ord-0898,,Hydraulics,10,1976.75,19767.5,Supplierd,India,27,Warehouse_3,2022-12-19,27,Delayed,Yes,0.0,No Return
Ord-0899,2022-10-07,Control Systems,8,1736.71,13893.68,Supplier A,Usa,14,Wh_6,2022-11-02,26,Delivered,No,0.0,No Return
Ord-0900,,Fasteners,195,127.22,24807.9,Suppliere,Mexico,30,Warehouse_4,2024-01-12,30,Delayed,Yes,0.0,No Return
Ord-0901,,Fasteners,18,85.27,1534.86,Suppliere,Mexico,21,Warehouse_4,2022-06-11,21,Delivered,No,0.0,No Return
Ord-0902,,Motors,15,3936.8,59052.0,Supplierb,Germany,21,Warehouse_2,2022-11-12,21,Delievered,Yes,0.0,No Return
Ord-0903,,Connectors,13,441.43,5738.59,Supplier E,Mexico,19,Warehouse_3,2022-01-22,19,Delivered,Yes,0.0,No Return
Ord-0904,,Fasteners,21,147.79,3103.59,Suppliere,Mexico,30,Warehouse_1,2024-01-30,30,Delivered,Yes,0.0,No Return
Ord-0905,,Hydraulics,45,1253.58,56411.1,Supplierd,India,27,Warehouse_1,2023-05-17,27,Delivered,Yes,0.0,No Return
Ord-0906,,Motors,44,1228.15,54038.6,Supplierb,Germany,8,Warehouse_4,2022-01-25,8,Delivered,Yes,0.0,No Return
Ord-0907,,Control Systems,37,1606.24,59430.88,Suppliera,Usa,13,Warehouse_2,2023-11-03,13,Delivered,Yes,0.0,No Return
Ord-0908,,Hydraulics,19,2146.19,40777.61,Supplier D,India,23,Warehouse_4,2023-08-19,37,Delivered,No,0.0,No Return
Ord-0909,,Fasteners,7,176.79,1237.53,Suppliere,Mexico,17,Wh_1,2023-07-27,17,Delayed,Yes,0.0,No Return
Ord-0910,,Fasteners,30,81.72,2451.6,Suppliere,Mexico,14,Warehouse_5,2023-07-15,14,Delivered,Yes,0.0,No Return
Ord-0911,,Valves,82,1379.23,113096.86,Supplier C,China,32,Warehouse_1,2022-09-09,41,Delivered,No,6.0,Partial Return
Ord-0912,,Connectors,57,299.27,16418.912249252666,Supplier E,Mexico,30,Warehouse_2,2022-06-05,30,Delayed,Yes,7.0,Partial Return
Ord-0913,,Motors,21,2031.4,42659.4,Supplierb,Germany,18,Warehouse_1,2023-05-17,18,Delivered,Yes,0.0,No Return
Ord-0914,2022-07-13,Motors,46,3065.99,141035.54,Suppliera,Usa,10,Warehouse_6,2022-07-23,10,Pendng,Yes,0.0,No Return
Ord-0915,,Fasteners,18,57.35,1032.3,Suppliere,Mexico,22,Wh_2,2023-05-15,22,Delivered,Yes,0.0,No Return
Ord-0916,,Sensors,23,981.48,22574.04,Supplierb,Germany,15,Warehouse_1,,15,Delivered,Yes,0.0,No Return
Ord-0917,,Sensors,9,876.76,7890.84,Supplier B,Germany,14,Warehouse_5,2022-05-26,14,Delivered,Yes,0.0,No Return
Ord-0918,,Pumps,19,3152.27,59893.13,Supplierc,China,27,Warehouse_5,2022-11-17,27,Delivered,Yes,0.0,No Return
Ord-0919,,Control Systems,27,1907.76,51509.52,Suppliera,Usa,14,Warehouse_5,2022-11-03,14,Delivered,Yes,0.0,No Return
Ord-0920,,Control Systems,21,2726.82,57263.22,Suppliera,Usa,9,Warehouse_3,,9,Delayed,Yes,0.0,No Return
Ord-0921,2023-10-31,Fasteners,45,159.01,7155.45,Suppliere,Mexico,25,Warehouse_3,2023-11-25,25,Delivered,Yes,0.0,No Return
Ord-0922,,Pumps,110,3799.32,417925.2,Supplier D,India,36,Warehouse_3,2022-12-21,56,Delivered,No,0.0,No Return
Ord-0923,,Motors,70,2030.88,142161.6,Supplier B,Germany,17,Warehouse_2,2023-09-28,17,Delivered,Yes,0.0,No Return
Ord-0924,,Motors,19,2628.52,49941.88,Suppliera,Usa,7,Warehouse_3,2023-04-26,7,Delayed,Yes,0.0,No Return
Ord-0925,,Sensors,13,1254.54,16309.02,Supplierc,China,31,Wh_3,2024-01-03,31,Delivered,Yes,0.0,No Return
Ord-0926,2023-01-09,Hydraulics,14,1178.46,16498.44,Supplierd,India,32,Warehouse_3,2023-02-10,32,Delivered,Yes,0.0,No Return
Ord-0927,,Fasteners,11,73.33,806.63,Suppliere,Mexico,24,Wh_1,2023-08-31,38,Delivered,No,0.0,No Return
Ord-0928,,Valves,25,873.55,21838.75,Supplierc,China,45,Warehouse_4,2023-06-07,45,Delivered,Yes,8.0,Partial Return
Ord-0929,,Pumps,34,1964.08,66778.72,Supplierd,India,31,Warehouse_4,2022-08-30,31,Delayed,Yes,0.0,No Return
Ord-0930,,Valves,28,708.67,19842.76,Supplierb,Germany,12,Warehouse_2,2022-07-01,20,Delivered,No,0.0,No Return
Ord-0931,,Pumps,28,1616.88,45272.64,Supplier C,China,37,Warehouse_4,2022-07-09,37,Delayed,Yes,0.0,No Return
Ord-0932,,Motors,27,4073.63,109988.01,Supplier A,Usa,7,Warehouse_6,2023-03-24,7,Delivered,Yes,0.0,No Return
Ord-0933,2022-11-08,Hydraulics,22,1550.67,34114.74,Supplierd,India,29,Warehouse_3,2022-12-17,39,Cancelled,No,0.0,No Return
